opportunity_id,sales_agent,account,engage_date,close_date,close_value,sales_price,year_established,revenue,employees,office_location,has_close_date,close_value_log,revenue_log,employees_log,product_GTK 500,product_GTX BASIC,product_GTX PLUS BASIC,product_GTX PLUS PRO,product_GTX PRO,product_MG ADVANCED,product_MG SPECIAL,manager_CARA LOSCH,manager_CELIA ROUCHE,manager_DUSTIN BRINKMANN,manager_MELVIN MARXEN,manager_ROCCO NEUBERT,manager_SUMMER SEWALD,regional_office_CENTRAL,regional_office_EAST,regional_office_WEST,series_GTK,series_GTX,series_MG,sector_EMPLOYMENT,sector_ENTERTAINMENT,sector_FINANCE,sector_MARKETING,sector_MEDICAL,sector_RETAIL,sector_SERVICES,sector_SOFTWARE,sector_TECHNOLGY,sector_TELECOMMUNICATIONS,subsidiary_of_ACME CORPORATION,subsidiary_of_BUBBA GUMP,subsidiary_of_GOLDDEX,subsidiary_of_INITY,subsidiary_of_MASSIVE DYNAMIC,subsidiary_of_SONRON,subsidiary_of_WAREPHASE,deal_stage_ENGAGING,deal_stage_LOST,deal_stage_PROSPECTING,deal_stage_WON,sales_price_scaled,decade_1970s,decade_1980s,decade_1990s,decade_2000s,decade_2010s,engage_year,engage_month,engage_dayofweek,days_to_close,closed_within_30d,account_age,rev_per_employee,agent_closed_deals,won_deal,account_win_rate
PYLS9RJH,17,31,2017-06-28,2017-07-05,0.0,5482,2000.0,2952.73,5107.0,14,1,0.0,7.990824057424448,8.53856321715243,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1802127848300799,0,0,0,1,0,2017.0,6.0,2.0,7.0,1,25.0,0.5781730957509301,227,1,0.9263157894736842
X2ZONP2D,20,2,2017-06-28,2017-08-24,0.0,5482,1986.0,647.18,1185.0,7,1,0.0,6.474168435556948,7.078341579557671,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1802127848300799,0,1,0,0,0,2017.0,6.0,2.0,57.0,0,39.0,0.5461434599156118,195,1,0.9347826086956522
Y5CP83V4,20,38,2017-06-28,2017-09-30,530.0,550,2002.0,3178.24,4540.0,14,1,6.274762021241939,8.064397453499982,8.420902531097951,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,6.0,2.0,94.0,0,23.0,0.7000528634361233,195,1,0.9411764705882353
V71FMJBD,24,35,2017-06-28,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,6.0,2.0,,0,30.0,0.48631156930126,121,0,0.11876923076923077
9Y2HDGST,25,18,2017-06-28,2017-07-02,462.0,550,1982.0,4618.0,10083.0,14,1,6.137727054086234,8.437933510430605,9.218705288307811,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2017.0,6.0,2.0,4.0,1,43.0,0.4579986115243479,264,1,0.9069767441860465
7R0G2LC1,26,5,2017-06-28,2017-09-07,1211.0,1096,2009.0,497.11,1588.0,14,1,7.10002716662926,6.210820936167614,7.370860166536716,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,1,0,2017.0,6.0,2.0,71.0,0,16.0,0.31304156171284636,347,1,0.8554216867469879
8FX574BJ,26,60,2017-06-28,2017-07-03,4264.0,4821,1996.0,5970.82,13798.0,14,1,8.35819745992578,8.694807017548445,9.532351404751555,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,6.0,2.0,5.0,1,29.0,0.4327308305551529,347,1,0.9333333333333333
AU5Q1XCW,26,21,2017-06-28,2017-09-09,3104.0,3393,1995.0,1825.82,5595.0,14,1,8.040768994367578,7.510332029356891,8.629807335785372,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2017.0,6.0,2.0,73.0,0,30.0,0.32633065236818587,347,1,0.8636363636363636
SZAMHBGA,27,49,2017-06-28,,,3393,1987.0,405.59,1179.0,1,0,,6.007805306696034,7.07326971745971,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.38564248532420037,0,1,0,0,0,2017.0,6.0,2.0,,0,38.0,0.34401187446988973,193,0,0.8524590163934426
CUMYWQYP,27,26,2017-06-28,2017-09-30,56.0,55,1990.0,2520.83,3502.0,14,1,4.04305126783455,7.832740107432939,8.161375023197486,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,1,0,0,2017.0,6.0,2.0,94.0,0,35.0,0.7198258138206739,193,1,0.9659090909090909
29ZDUK49,0,2,2017-06-29,2017-07-10,1047.0,1096,1986.0,647.18,1185.0,7,1,6.954638864880987,6.474168435556948,7.078341579557671,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,1,0,0,0,2017.0,6.0,3.0,11.0,1,39.0,0.5461434599156118,336,1,0.9347826086956522
VLVP8FPJ,2,39,2017-06-29,2017-07-08,0.0,3393,2011.0,527.11,1428.0,14,1,0.0,6.26930459534122,7.264730177929867,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,0,0,0,1,2017.0,6.0,3.0,9.0,1,14.0,0.369124649859944,261,1,0.7450980392156863
ZD1X3R4G,4,35,2017-06-29,,,1096,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,6.0,3.0,,0,30.0,0.48631156930126,229,0,0.11876923076923077
SNGS64S7,6,66,2017-06-29,2017-07-06,0.0,4821,1997.0,291.27,586.0,14,1,0.0,5.677678032570093,6.375024819828097,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,1,0,0,2017.0,6.0,3.0,7.0,1,28.0,0.4970477815699658,553,1,0.9014084507042254
CMCVD0N8,6,75,2017-06-29,2017-07-08,5321.0,4821,1997.0,2041.73,5276.0,14,1,8.579604451537634,7.622042427493597,8.571113033405668,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,6.0,3.0,9.0,1,28.0,0.38698445792266867,553,1,0.9528301886792453
NNKWGFDH,6,28,2017-06-29,2017-07-06,57.0,55,2000.0,1223.72,2497.0,9,1,4.060443010546419,7.110467525423826,7.823245690685523,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,1,0,2017.0,6.0,3.0,7.0,1,25.0,0.49007609130957147,553,1,0.9340659340659341
YC6QEUJN,9,41,2017-06-29,2017-07-08,950.0,1096,1982.0,5970.82,13798.0,14,1,6.85751406254539,8.694807017548445,9.532351404751555,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,1,0,0,0,2017.0,6.0,3.0,9.0,1,43.0,0.4327308305551529,123,1,0.9540816326530612
794XWMYE,9,48,2017-06-29,2017-09-07,61.0,55,1984.0,3027.46,9516.0,6,1,4.127134385045092,8.015809518475102,9.160834952072344,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2017.0,6.0,3.0,70.0,0,41.0,0.31814417822614544,123,1,0.9204545454545454
FHK0BBGK,9,77,2017-06-29,2017-07-08,62.0,55,1989.0,3838.39,8274.0,14,1,4.143134726391533,8.253068778796447,9.020994200245264,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2017.0,6.0,3.0,9.0,1,36.0,0.4639098380468939,123,1,0.8829787234042553
461LIUS7,10,38,2017-06-29,2017-07-07,1105.0,1096,2002.0,3178.24,4540.0,14,1,7.00850518208228,8.064397453499982,8.420902531097951,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,1,0,2017.0,6.0,3.0,8.0,1,23.0,0.7000528634361233,232,1,0.9411764705882353
Y9SCLUH8,13,58,2017-06-29,2017-09-02,835.0,1096,1992.0,3922.42,6837.0,14,1,6.728628613084702,8.274719001401705,8.830250570199247,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,6.0,3.0,65.0,0,33.0,0.5737048413046658,264,1,0.9553571428571429
J75Y9C75,14,57,2017-06-29,2017-08-28,1104.0,1096,1994.0,1188.42,3015.0,14,1,7.007600613951853,7.081221072332061,8.011686729127847,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,6.0,3.0,60.0,0,31.0,0.39416915422885573,272,1,0.9420289855072463
PUP6JDT9,14,41,2017-06-29,2017-09-12,3464.0,3393,1982.0,5970.82,13798.0,14,1,8.150467911624004,8.694807017548445,9.532351404751555,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,1,0,0,0,2017.0,6.0,3.0,75.0,0,43.0,0.4327308305551529,272,1,0.9540816326530612
EMUG64GW,15,35,2017-06-29,,,550,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,6.0,3.0,,0,30.0,0.48631156930126,335,0,0.11876923076923077
88AA2RK1,15,64,2017-06-29,2017-07-06,0.0,550,1999.0,1699.85,5108.0,14,1,0.0,7.438883405085958,8.538758969330798,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,6.0,3.0,7.0,1,26.0,0.33278191072826935,335,1,0.9240506329113924
4F222JU9,16,61,2017-06-29,2017-08-31,0.0,55,2012.0,45.39,100.0,14,1,0.0,3.8370839187636525,4.61512051684126,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.8839964135511591,0,0,0,0,1,2017.0,6.0,3.0,63.0,0,13.0,0.4539,231,1,0.9166666666666666
CBYRECX6,16,67,2017-06-29,2017-07-06,0.0,3393,1988.0,1376.8,1165.0,0,1,0.0,7.228243303159095,7.061334366910438,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,1,0,0,0,2017.0,6.0,3.0,7.0,1,37.0,1.181802575107296,231,1,0.9541284403669725
XYRO1TLJ,17,35,2017-06-29,,,4821,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9287953755560797,0,0,1,0,0,2017.0,6.0,3.0,,0,30.0,0.48631156930126,227,0,0.11876923076923077
QXT65QTI,17,35,2017-06-29,2017-07-10,0.0,550,1997.0,5970.82,13798.0,8,1,0.0,8.694807017548445,9.532351404751555,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,6.0,3.0,11.0,1,28.0,0.4327308305551529,227,1,0.11876923076923077
8RTR1VMP,17,11,2017-06-29,2017-07-06,0.0,55,2015.0,4.54,9.0,14,1,0.0,1.7119945007591924,2.302585092994046,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,0,0,1,2017.0,6.0,3.0,7.0,1,10.0,0.5044444444444445,227,1,0.9352941176470588
T7RA32XV,17,63,2017-06-29,2017-07-06,0.0,55,1996.0,2214.94,5374.0,14,1,0.0,7.703431971688343,8.589513852995864,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,6.0,3.0,7.0,1,29.0,0.41215854112393,227,1,0.9285714285714286
8IYVJKT4,19,13,2017-06-29,2017-07-10,0.0,4821,2013.0,98.79,96.0,14,1,0.0,4.603067977896221,4.574710978503383,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,0,0,1,2017.0,6.0,3.0,11.0,1,12.0,1.0290625,213,1,0.8472222222222222
G087QT6R,20,59,2017-06-29,2017-07-06,3676.0,3393,1983.0,1008.06,1238.0,14,1,8.209852481301272,6.916774483402297,7.122059881629142,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,1,0,0,0,2017.0,6.0,3.0,7.0,1,42.0,0.8142649434571889,195,1,0.9230769230769231
JT1UUOXN,21,44,2017-06-29,2017-07-08,0.0,4821,1985.0,375.43,1190.0,14,1,0.0,5.930732106979362,7.0825485693553,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,1,0,0,0,2017.0,6.0,3.0,9.0,1,40.0,0.3154873949579832,175,1,0.8648648648648649
PUTILZZG,21,72,2017-06-29,2017-08-09,568.0,550,1988.0,5266.09,8595.0,14,1,6.343880434126331,8.569233306863506,9.059052257762401,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2017.0,6.0,3.0,41.0,0,37.0,0.6126922629435718,175,1,0.9137931034482759
QU7MSL36,22,55,2017-06-29,2017-07-09,4837.0,4821,2003.0,1419.98,4018.0,14,1,8.484256691169973,7.259102053402697,8.2987883944492,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2017.0,6.0,3.0,10.0,1,22.0,0.35340467894474864,237,1,0.883495145631068
FEGSJ8QI,23,64,2017-06-29,2017-08-19,4936.0,4821,1999.0,1699.85,5108.0,14,1,8.504513138258863,7.438883405085958,8.538758969330798,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,6.0,3.0,51.0,0,26.0,0.33278191072826935,110,1,0.9240506329113924
1SKIPYI7,23,33,2017-06-29,2017-09-03,55.0,55,2003.0,223.8,299.0,14,1,4.02535169073515,5.415211118019536,5.703782474656201,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,1,0,2017.0,6.0,3.0,66.0,0,22.0,0.748494983277592,110,1,0.859375
66Q03Q2P,25,44,2017-06-29,2017-07-10,466.0,550,1985.0,375.43,1190.0,14,1,6.1463292576688975,5.930732106979362,7.0825485693553,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2017.0,6.0,3.0,11.0,1,40.0,0.3154873949579832,264,1,0.8648648648648649
T4FR3FAC,26,35,2017-06-29,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,6.0,3.0,,0,30.0,0.48631156930126,347,0,0.11876923076923077
Z1NWKS9A,26,23,2017-06-29,2017-07-05,0.0,55,1988.0,2059.9,3644.0,14,1,0.0,7.630898059577463,8.201111644442758,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,1,0,0,0,2017.0,6.0,3.0,6.0,1,37.0,0.5652854006586169,347,1,0.9101123595505618
ZZCKQ2JV,26,50,2017-06-29,2017-07-04,4856.0,4821,1991.0,1012.72,3492.0,3,1,8.488176242345745,6.921382011896794,8.158516244806831,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,6.0,3.0,5.0,1,34.0,0.2900114547537228,347,1,0.9272727272727272
F3G00C56,26,53,2017-06-29,2017-07-08,3562.0,3393,2001.0,2437.85,4874.0,14,1,8.178358165605836,7.799281895709674,8.491875383431948,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,1,0,2017.0,6.0,3.0,9.0,1,24.0,0.5001743947476405,347,1,0.9024390243902439
9824T94P,27,48,2017-06-29,2017-07-09,5159.0,4821,1984.0,3027.46,9516.0,6,1,8.548691858475609,8.015809518475102,9.160834952072344,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,1,0,0,0,2017.0,6.0,3.0,10.0,1,41.0,0.31814417822614544,193,1,0.9204545454545454
B8TD9HCN,27,42,2017-06-29,2017-07-11,3172.0,3393,2004.0,702.72,1831.0,14,1,8.062432791583195,6.556380549770846,7.513163545234075,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,1,0,2017.0,6.0,3.0,12.0,1,21.0,0.383790278536319,193,1,0.8493150684931506
PEFTXK4Q,28,42,2017-06-29,2017-09-10,3350.0,3393,2004.0,702.72,1831.0,14,1,8.11701408773731,6.556380549770846,7.513163545234075,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,1,0,2017.0,6.0,3.0,73.0,0,21.0,0.383790278536319,79,1,0.8493150684931506
LUIEQRMQ,29,31,2017-06-29,2017-07-10,595.0,550,2000.0,2952.73,5107.0,14,1,6.39024066706535,7.990824057424448,8.53856321715243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,6.0,3.0,11.0,1,25.0,0.5781730957509301,261,1,0.9263157894736842
8QOUXQEV,0,2,2017-06-30,2017-09-27,560.0,550,1986.0,647.18,1185.0,7,1,6.329720905522696,6.474168435556948,7.078341579557671,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2017.0,6.0,4.0,89.0,0,39.0,0.5461434599156118,336,1,0.9347826086956522
BMH2FEGF,1,35,2017-06-30,,,1096,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,6.0,4.0,,0,30.0,0.48631156930126,153,0,0.11876923076923077
6SC26SGG,1,79,2017-06-30,2017-07-02,1167.0,1096,2005.0,2261.05,3851.0,14,1,7.0630481633881725,7.724026760764218,8.256347772918016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,1,0,2017.0,6.0,4.0,2.0,1,20.0,0.5871332121526877,153,1,0.9032258064516129
GITEQ8VZ,2,36,2017-06-30,2017-07-10,0.0,5482,1994.0,5970.82,13798.0,14,1,0.0,8.694807017548445,9.532351404751555,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.1802127848300799,0,0,1,0,0,2017.0,6.0,4.0,10.0,1,31.0,0.4327308305551529,261,1,0.9
2Y9R7T2W,2,1,2017-06-30,2017-09-26,3280.0,3393,1999.0,251.41,495.0,14,1,8.0959035329611,5.531054749533568,6.206575926724928,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2017.0,6.0,4.0,88.0,0,26.0,0.5078989898989898,261,1,0.7941176470588235
8U5GBXK1,3,27,2017-06-30,2017-09-15,3427.0,3393,2007.0,894.33,1635.0,4,1,8.13973227971767,6.797192365399952,7.400009517162692,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,1,0,2017.0,6.0,4.0,77.0,0,18.0,0.5469908256880734,160,1,0.925531914893617
THI3LNT0,4,62,2017-06-30,2017-07-12,0.0,550,1994.0,2818.38,6290.0,14,1,0.0,7.944272281603784,8.74687531957003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,6.0,4.0,12.0,1,31.0,0.4480731319554849,229,1,0.875
KTLIR2ZX,5,55,2017-06-30,2017-07-08,0.0,1096,2003.0,1419.98,4018.0,14,1,0.0,7.259102053402697,8.2987883944492,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,0,0,1,0,2017.0,6.0,4.0,8.0,1,22.0,0.35340467894474864,187,1,0.883495145631068
G2EECJNG,5,39,2017-06-30,2017-09-27,940.0,1096,2011.0,527.11,1428.0,14,1,6.846943139585379,6.26930459534122,7.264730177929867,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,0,1,2017.0,6.0,4.0,89.0,0,14.0,0.369124649859944,187,1,0.7450980392156863
UZN5JBF3,6,75,2017-06-30,2017-09-29,565.0,550,1997.0,2041.73,5276.0,14,1,6.338594078203183,7.622042427493597,8.571113033405668,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,6.0,4.0,91.0,0,28.0,0.38698445792266867,553,1,0.9528301886792453
2CZVRGQ4,6,12,2017-06-30,2017-07-06,4749.0,4821,2005.0,1520.66,1806.0,14,1,8.465899897028686,7.3275571231903545,7.499423290592229,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2017.0,6.0,4.0,6.0,1,20.0,0.8420044296788484,553,1,0.9072164948453608
K5D2IP27,8,45,2017-06-30,2017-07-09,51.0,55,1985.0,2741.37,9226.0,14,1,3.9512437185814275,7.916577789020406,9.129889247578555,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2017.0,6.0,4.0,9.0,1,40.0,0.2971352698894429,126,1,0.8765432098765432
PTKOWYW6,10,66,2017-06-30,2017-08-28,0.0,55,1997.0,291.27,586.0,14,1,0.0,5.677678032570093,6.375024819828097,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,6.0,4.0,59.0,0,28.0,0.4970477815699658,232,1,0.9014084507042254
3T23AW36,12,35,2017-06-30,,,1096,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,6.0,4.0,,0,30.0,0.48631156930126,206,0,0.11876923076923077
